"Days_before_onset","DataSet","Feature","P.val","Mean.Emp","Mean.Null","Diff","P.val.adj","Adj_Stars"
0,"Plus BacTaxa","Rubneribacter_vir",0.000163565871262001,0.321884655381286,0.0909271908765373,0.230957464504749,0.00519601411613526,"**"
0,"Plus BacTaxa","Salmonella_vir",2.05869305435505e-05,0.184441679806841,0.0516166296355683,0.132825050171273,0.00111169424935173,"**"
0,"Plus BacTaxa","Clostridium_cuniculi_vir",0.00150499161525191,0.0707892855445033,0.0353718865358079,0.0354173990086954,0.0237036179402176,"*"
0,"Plus BacTaxa","Clostridium_disporicum_vir",0.00224445386950112,0.0724106563019078,0.0366940555862382,0.0357166007156696,0.0303001272382651,"*"
0,"Plus BacTaxa","Veillonella_parvula_vir",0.00299262834880564,0.123037574185946,0.0547500242450732,0.0682875499408728,0.0377071171949511,"*"
0,"Plus BacTaxa","Yersinia_enterocolitica_vir",0.000730308388531389,0.147298036192607,0.0567181137125102,0.0905799224800968,0.014593020271079,"*"
0,"Plus BacTaxa","Yersinia_pseudotuberculosis_vir",0.000982304417967975,0.139124639715928,0.0467279354631962,0.0923967042527318,0.0181375512392946,"*"
0,"Plus BacTaxa","Bacteroides_bac",0.00373490107865971,0.0953340856363132,0.037603230554852,0.0577308550814612,0.0455416970236571,"*"
0,"Plus BacTaxa","Streptococcus_sanguinis_bac",0.00042470349370563,0.182671594264351,0.046960281336042,0.135711312928309,0.0100336200387955,"*"
0,"Plus BacTaxa","Veillonella_atypica_bac",0.00158021336415095,0.164470768289835,0.04272207513776,0.121748693152075,0.0238928260659624,"*"
0,"Plus BacTaxa","Veillonella_tobetsuensis_bac",0.0028189951038362,0.327021175454736,0.0774361758934752,0.249584999561261,0.0367441430775891,"*"
0,"VirTaxa","Anaerococcus_vir",7.17845023124487e-08,0.171254995551981,0.0704098476108962,0.100845147941085,6.6400664639015e-06,"***"
0,"VirTaxa","Bariatricus_vir",0.00806584263512551,0.215028153364732,0.146650054238623,0.068378099126109,0.0497393629166073,"*"
0,"VirTaxa","Collinsella_vir",0.000338992524327978,0.21390693190651,0.0676251250682434,0.146281806838267,0.00522613475005633,"**"
0,"VirTaxa","Corynebacterium_vir",1.43416058681623e-05,0.392136390608446,0.140114010379049,0.252022380229397,0.000442199514268338,"***"
0,"VirTaxa","Cronobacter_vir",9.08414721230026e-06,0.397671563732498,0.121995821422781,0.275675742309717,0.00033611344685511,"***"
0,"VirTaxa","Cutibacterium_vir",2.50922740663972e-06,0.457732827065827,0.0877491445329363,0.369983682532891,0.000116051767557087,"***"
0,"VirTaxa","Dickeya_vir",6.57587128076896e-10,0.763542436578292,0.178904929483462,0.58463750709483,1.21653618694226e-07,"***"
0,"VirTaxa","Duncaniella_vir",0.00191039511973271,0.412033444776045,0.167272609684714,0.244760835091331,0.0176711548575276,"*"
0,"VirTaxa","Eggerthella_vir",0.00113391168956007,0.459025242843434,0.151502051139725,0.307523191703709,0.0116540923649229,"*"
0,"VirTaxa","Eisenbergiella_vir",3.22109958960394e-07,0.80382671365253,0.198107352332462,0.605719361320068,1.98634474692243e-05,"***"
0,"VirTaxa","Enterobacter_vir",0.00422461017670987,0.692546580396263,0.372103408349033,0.32044317204723,0.0325647034454719,"*"
0,"VirTaxa","Haemophilus_vir",0.00574786500785854,0.515901009455161,0.0771827144383968,0.438718295016764,0.0379769652304939,"*"
0,"VirTaxa","Holdemanella_vir",0.00410181878533988,0.445858124420626,0.0591938194282265,0.3866643049924,0.0325647034454719,"*"
0,"VirTaxa","Hungatella_vir",0.000853629558418776,0.726765896723738,0.13447867907982,0.592287217643918,0.00928949813573374,"**"
0,"VirTaxa","Izhakiella_vir",0.00165772198976547,0.794054602680088,0.167294449621071,0.626760153059017,0.016140977268769,"*"
0,"VirTaxa","Johnsonella_vir",4.34901000364337e-05,1.12173683027236,0.24541270707486,0.8763241231975,0.00100570856334253,"**"
0,"VirTaxa","Klebsiella_vir",0.00218743886341494,0.526787008949411,0.139688072749921,0.38709893619949,0.0192702947491316,"*"
0,"VirTaxa","Lactobacillus_vir",0.0052627870387449,0.127139663045098,0.0604609380600548,0.0666787249850432,0.037446753929531,"*"
0,"VirTaxa","Rahnella_vir",0.000283819181225366,0.252527671526672,0.0735734406416596,0.178954230885012,0.00517421355847137,"**"
0,"VirTaxa","Ralstonia_vir",0.000597351222251866,0.247009448576771,0.0820932525238678,0.164916196052903,0.00719969833893187,"**"
0,"VirTaxa","Renibacterium_vir",0.000471177370025141,0.329162941062711,0.107732609551305,0.221430331511406,0.00670521641958854,"**"
0,"VirTaxa","Robinsoniella_vir",0.000307655941314514,0.371153022589911,0.144080043678858,0.227072978911053,0.00517421355847137,"**"
0,"VirTaxa","Romboutsia_vir",0.000279308781749286,0.339464622097466,0.138660265602986,0.20080435649448,0.00517421355847137,"**"
0,"VirTaxa","Rubneribacter_vir",0.00062267661309681,0.427232655434726,0.170443263929338,0.256789391505388,0.00719969833893187,"**"
0,"VirTaxa","Salmonella_vir",2.51879289190048e-05,0.278340228543483,0.108621581337248,0.169718647206235,0.000665680978573698,"***"
0,"VirTaxa","Clostridium_celatum_vir",0.00370831708270239,0.120560262178062,0.0675343033729253,0.0530259588051367,0.0311835754681792,"*"
0,"VirTaxa","Clostridium_cuniculi_vir",0.000578912302191679,0.138930654923211,0.0705456053376258,0.0683850495855852,0.00719969833893187,"**"
0,"VirTaxa","Clostridium_disporicum_vir",0.00573947245797284,0.142982615284182,0.0779548494157142,0.0650277658684678,0.0379769652304939,"*"
0,"VirTaxa","Cronobacter_malonaticus_vir",0.00621141872933224,0.0858707263963532,0.0490622230877935,0.0368085033085597,0.039624567756085,"*"
0,"VirTaxa","Yokenella_regensburgei_vir",0.00478297760251561,0.305480412358949,0.108471160490321,0.197009251868628,0.0353940342586155,"*"
1,"Plus BacIrep","Alkalihalobacillus_vir",0.00340015278005624,0.0287350077952237,0.0179981071643037,0.01073690063092,0.033133950237688,"*"
1,"Plus BacIrep","Arabia_vir",0.00241468921503051,0.0379893689218966,0.0189583000996403,0.0190310688222563,0.0276777843316799,"*"
1,"Plus BacIrep","Arachnia_vir",0.00799370067079601,0.0422986022881084,0.026612648849863,0.0156859534382454,0.0479622040247761,"*"
1,"Plus BacIrep","Corynebacterium_vir",0.00499557202703927,0.427029419961095,0.0912849693360597,0.335744450625035,0.03590729987146,"*"
1,"Plus BacIrep","Cronobacter_vir",2.83369061817806e-05,0.478126458027964,0.0860765425339162,0.392049915494048,0.000868142211419946,"***"
1,"Plus BacIrep","Cutibacterium_vir",3.17698645592925e-06,0.908584986148503,0.206845546547681,0.701739439600822,0.000176322748304073,"***"
